user_id,plan_type,billing_cycle,signup_date,is_churner
7250,Basic,Monthly,2024-06-25,False
7251,Premium,Annual,2024-05-21,False
7252,Family,Annual,2024-05-06,False
7253,Premium,Monthly,2024-07-17,False
7254,Family,Annual,2024-09-23,False
7255,Basic,Monthly,2024-03-01,False
7256,Premium,Monthly,2024-12-28,False
7257,Basic,Annual,2024-10-07,False
7258,Basic,Monthly,2024-07-05,False
7259,Basic,Monthly,2024-02-24,False
7260,Premium,Annual,2024-11-23,False
7261,Premium,Annual,2024-09-07,False
7262,Basic,Monthly,2024-09-16,False
7263,Basic,Monthly,2024-09-17,False
7264,Family,Annual,2024-01-10,False
7265,Premium,Annual,2024-02-15,False
7266,Basic,Monthly,2024-04-09,False
7267,Family,Annual,2024-11-20,False
7268,Family,Annual,2024-12-12,False
7269,Basic,Annual,2024-12-12,False
7270,Basic,Monthly,2024-08-31,True
7271,Premium,Monthly,2024-11-24,False
7272,Basic,Annual,2024-08-16,False
7273,Premium,Annual,2024-07-19,False
7274,Family,Annual,2024-08-22,False
7275,Basic,Monthly,2024-07-30,False
7276,Family,Annual,2024-07-28,False
7277,Family,Annual,2024-06-02,False
7278,Family,Annual,2024-02-16,False
7279,Family,Annual,2024-02-02,True
7280,Family,Annual,2024-08-22,False
7281,Basic,Monthly,2024-09-15,False
7282,Family,Annual,2024-06-27,False
7283,Premium,Monthly,2024-02-02,False
7284,Basic,Monthly,2024-04-11,False
7285,Premium,Monthly,2024-08-27,False
7286,Family,Annual,2024-08-13,False
7287,Premium,Monthly,2024-04-14,False
7288,Basic,Annual,2024-06-11,False
7289,Premium,Monthly,2024-05-10,False
7290,Basic,Annual,2024-10-17,False
7291,Premium,Annual,2024-12-26,False
7292,Premium,Annual,2024-09-06,False
7293,Basic,Monthly,2024-09-05,False
7294,Basic,Monthly,2024-04-29,False
7295,Family,Annual,2024-09-26,False
7296,Basic,Annual,2024-08-26,False
7297,Family,Annual,2024-02-06,False
7298,Basic,Annual,2024-09-20,False
7299,Family,Annual,2024-10-15,False
7300,Premium,Monthly,2024-11-08,False
7301,Family,Annual,2024-02-04,False
7302,Family,Annual,2024-05-19,False
7303,Family,Annual,2024-05-08,False
7304,Basic,Monthly,2024-05-16,False
7305,Basic,Monthly,2024-05-31,False
7306,Basic,Annual,2024-08-21,False
7307,Premium,Monthly,2024-04-29,False
7308,Premium,Annual,2024-03-16,False
7309,Premium,Monthly,2024-06-24,False
7310,Premium,Monthly,2024-12-21,False
7311,Premium,Annual,2024-07-11,False
7312,Family,Annual,2024-11-25,False
7313,Family,Annual,2024-06-01,False
7314,Premium,Monthly,2024-11-03,False
7315,Premium,Monthly,2024-12-24,False
7316,Premium,Annual,2024-07-07,False
7317,Basic,Monthly,2024-05-28,False
7318,Premium,Annual,2024-02-25,False
7319,Basic,Monthly,2024-02-11,False
7320,Premium,Monthly,2024-03-12,False
7321,Family,Annual,2024-09-07,False
7322,Family,Annual,2024-04-17,False
7323,Basic,Monthly,2024-12-07,False
7324,Premium,Monthly,2024-12-23,False
7325,Premium,Annual,2024-11-01,False
7326,Premium,Monthly,2024-03-07,False
7327,Premium,Annual,2024-08-17,False
7328,Basic,Monthly,2024-06-22,False
7329,Premium,Monthly,2024-03-11,False
7330,Premium,Monthly,2024-06-23,False
7331,Family,Annual,2024-04-02,False
7332,Family,Annual,2024-11-21,False
7333,Premium,Monthly,2024-09-09,False
7334,Family,Annual,2024-09-24,False
7335,Family,Annual,2024-05-31,False
7336,Premium,Annual,2024-08-06,False
7337,Premium,Monthly,2024-09-28,False
7338,Premium,Monthly,2024-12-24,False
7339,Premium,Monthly,2024-03-06,False
7340,Premium,Monthly,2024-09-22,False
7341,Premium,Annual,2024-05-13,False
7342,Basic,Annual,2024-04-19,False
7343,Family,Annual,2024-06-17,False
7344,Premium,Annual,2024-05-16,True
7345,Basic,Annual,2024-12-23,False
7346,Premium,Annual,2024-12-26,False
7347,Premium,Annual,2024-12-23,False
7348,Premium,Annual,2024-07-23,False
7349,Family,Annual,2024-03-22,False
7350,Premium,Monthly,2024-08-10,False
7351,Premium,Monthly,2024-03-27,True
7352,Family,Annual,2024-04-21,False
7353,Premium,Monthly,2024-03-06,False
7354,Family,Annual,2024-04-09,False
7355,Premium,Annual,2024-12-01,False
7356,Premium,Monthly,2024-09-17,False
7357,Basic,Monthly,2024-09-04,False
7358,Premium,Monthly,2024-09-16,False
7359,Basic,Monthly,2024-07-16,False
7360,Basic,Annual,2024-02-29,False
7361,Family,Annual,2024-07-17,False
7362,Premium,Monthly,2024-08-24,False
7363,Family,Annual,2024-06-06,False
7364,Basic,Annual,2024-07-23,False
7365,Family,Annual,2024-11-11,True
7366,Family,Annual,2024-07-29,False
7367,Family,Annual,2024-06-28,False
7368,Basic,Monthly,2024-04-24,False
7369,Family,Annual,2024-05-10,False
7370,Basic,Annual,2024-09-17,False
7371,Premium,Monthly,2024-05-11,False
7372,Basic,Annual,2024-07-15,False
7373,Basic,Annual,2024-06-24,False
7374,Basic,Monthly,2024-05-12,False
7375,Basic,Annual,2024-01-24,False
7376,Basic,Monthly,2024-04-27,False
7377,Basic,Annual,2024-09-16,False
7378,Premium,Annual,2024-12-23,False
7379,Basic,Monthly,2024-05-14,False
7380,Family,Annual,2024-05-26,True
7381,Premium,Monthly,2024-09-20,False
7382,Premium,Annual,2024-06-17,False
7383,Family,Annual,2024-12-28,False
7384,Premium,Monthly,2024-08-22,False
7385,Premium,Monthly,2024-06-24,False
7386,Premium,Annual,2024-01-17,False
7387,Basic,Monthly,2024-11-19,False
7388,Family,Annual,2024-12-13,False
7389,Family,Annual,2024-12-12,False
7390,Premium,Annual,2024-04-14,False
7391,Family,Annual,2024-12-13,False
7392,Basic,Monthly,2024-08-12,False
7393,Family,Annual,2024-03-13,False
7394,Basic,Monthly,2024-03-16,False
7395,Family,Annual,2024-03-22,False
7396,Family,Annual,2024-07-17,False
7397,Family,Annual,2024-03-05,False
7398,Premium,Monthly,2024-04-05,False
7399,Family,Annual,2024-10-05,False
7400,Family,Annual,2024-12-25,False
7401,Premium,Monthly,2024-08-14,False
7402,Family,Annual,2024-07-22,False
7403,Basic,Annual,2024-07-31,False
7404,Premium,Annual,2024-08-10,False
7405,Premium,Annual,2024-05-15,False
7406,Premium,Annual,2024-01-27,False
7407,Basic,Monthly,2024-07-25,False
7408,Family,Annual,2024-09-07,True
7409,Basic,Monthly,2024-09-02,False
7410,Basic,Monthly,2024-10-27,False
7411,Family,Annual,2024-12-08,False
7412,Basic,Annual,2024-06-22,False
7413,Premium,Annual,2024-03-19,False
7414,Basic,Annual,2024-09-19,False
7415,Premium,Annual,2024-11-23,False
7416,Family,Annual,2024-09-20,False
7417,Basic,Annual,2024-09-21,False
7418,Premium,Annual,2024-01-27,False
7419,Premium,Annual,2024-11-13,False
7420,Basic,Annual,2024-08-28,False
7421,Premium,Monthly,2024-11-09,False
7422,Premium,Monthly,2024-04-19,False
7423,Family,Annual,2024-10-15,False
7424,Family,Annual,2024-02-23,False
7425,Premium,Monthly,2024-07-13,False
7426,Basic,Annual,2024-02-14,False
7427,Basic,Annual,2024-12-28,False
7428,Basic,Monthly,2024-12-07,True
7429,Family,Annual,2024-08-20,False
7430,Family,Annual,2024-08-06,False
7431,Basic,Monthly,2024-02-18,False
7432,Family,Annual,2024-03-11,False
7433,Premium,Annual,2024-12-26,False
7434,Premium,Annual,2024-01-07,False
7435,Premium,Annual,2024-11-06,False
7436,Premium,Annual,2024-06-16,False
7437,Basic,Monthly,2024-12-22,False
7438,Premium,Annual,2024-11-24,False
7439,Premium,Annual,2024-10-21,False
7440,Premium,Monthly,2024-01-12,False
7441,Basic,Annual,2024-01-28,True
7442,Premium,Monthly,2024-12-05,False
7443,Basic,Annual,2024-03-02,False
7444,Family,Annual,2024-05-04,False
7445,Basic,Annual,2024-03-09,False
7446,Premium,Monthly,2024-02-23,False
7447,Basic,Annual,2024-01-31,False
7448,Premium,Annual,2024-10-15,False
7449,Premium,Monthly,2024-03-24,False
7450,Basic,Annual,2024-06-11,False
7451,Family,Annual,2024-01-12,False
7452,Basic,Annual,2024-07-18,False
7453,Premium,Monthly,2024-07-01,False
7454,Premium,Annual,2024-02-18,True
7455,Basic,Annual,2024-07-29,False
7456,Premium,Annual,2024-10-10,False
7457,Basic,Monthly,2024-08-18,False
7458,Family,Annual,2024-06-09,False
7459,Family,Annual,2024-12-23,False
7460,Family,Annual,2024-07-18,False
7461,Family,Annual,2024-10-02,False
7462,Premium,Monthly,2024-03-31,False
7463,Premium,Annual,2024-09-29,False
7464,Family,Annual,2024-05-16,False
7465,Basic,Monthly,2024-12-17,False
7466,Basic,Monthly,2024-01-04,False
7467,Basic,Annual,2024-03-10,True
7468,Family,Annual,2024-02-24,False
7469,Family,Annual,2024-09-08,False
7470,Basic,Annual,2024-12-29,False
7471,Premium,Monthly,2024-07-04,False
7472,Premium,Annual,2024-02-20,False
7473,Basic,Monthly,2024-10-27,False
7474,Premium,Monthly,2024-05-24,False
7475,Premium,Annual,2024-01-06,False
7476,Basic,Annual,2024-09-16,False
7477,Basic,Annual,2024-03-31,False
7478,Basic,Monthly,2024-06-17,False
7479,Basic,Monthly,2024-10-31,False
7480,Family,Annual,2024-06-28,False
7481,Family,Annual,2024-06-04,False
7482,Basic,Monthly,2024-09-30,False
7483,Family,Annual,2024-09-28,False
7484,Basic,Monthly,2024-06-05,False
7485,Basic,Monthly,2024-11-04,False
7486,Basic,Annual,2024-08-09,False
7487,Basic,Monthly,2024-05-08,False
7488,Family,Annual,2024-02-18,False
7489,Premium,Annual,2024-02-11,False
7490,Premium,Annual,2024-02-13,False
7491,Basic,Annual,2024-04-20,False
7492,Premium,Annual,2024-07-17,False
7493,Basic,Annual,2024-11-27,False
7494,Basic,Annual,2024-06-19,False
7495,Family,Annual,2024-03-31,False
7496,Basic,Monthly,2024-10-10,False
7497,Premium,Annual,2024-06-10,False
7498,Basic,Monthly,2024-03-19,False
7499,Family,Annual,2024-06-16,False
7500,Premium,Monthly,2024-12-26,False
7501,Basic,Annual,2024-10-11,False
7502,Family,Annual,2024-07-14,True
7503,Premium,Monthly,2024-04-01,False
7504,Premium,Annual,2024-10-27,False
7505,Family,Annual,2024-04-12,False
7506,Premium,Annual,2024-07-02,True
7507,Premium,Annual,2024-02-01,False
7508,Basic,Monthly,2024-11-20,False
7509,Basic,Annual,2024-03-16,False
7510,Premium,Annual,2024-05-28,False
7511,Basic,Annual,2024-10-07,False
7512,Basic,Annual,2024-01-09,False
7513,Basic,Annual,2024-10-27,True
7514,Basic,Annual,2024-02-24,False
7515,Family,Annual,2024-06-28,False
7516,Basic,Monthly,2024-09-07,False
7517,Basic,Annual,2024-02-18,False
7518,Basic,Annual,2024-06-17,False
7519,Basic,Annual,2024-01-22,False
7520,Family,Annual,2024-01-22,False
7521,Premium,Annual,2024-11-04,False
7522,Basic,Monthly,2024-09-14,False
7523,Premium,Monthly,2024-04-20,False
7524,Basic,Monthly,2024-04-09,False
7525,Family,Annual,2024-12-04,False
7526,Basic,Annual,2024-11-07,False
7527,Premium,Monthly,2024-03-31,False
7528,Basic,Annual,2024-12-11,False
7529,Family,Annual,2024-01-11,True
7530,Family,Annual,2024-07-16,False
7531,Basic,Annual,2024-10-11,False
7532,Premium,Annual,2024-03-04,False
7533,Family,Annual,2024-06-20,False
7534,Family,Annual,2024-03-18,False
7535,Basic,Monthly,2024-11-10,False
7536,Premium,Monthly,2024-07-04,False
7537,Premium,Annual,2024-11-27,False
7538,Family,Annual,2024-01-06,False
7539,Basic,Monthly,2024-10-15,False
7540,Basic,Monthly,2024-11-08,False
7541,Basic,Annual,2024-10-08,False
7542,Family,Annual,2024-05-03,False
7543,Family,Annual,2024-08-25,False
7544,Family,Annual,2024-07-23,False
7545,Basic,Monthly,2024-10-28,False
7546,Basic,Annual,2024-04-20,False
7547,Basic,Monthly,2024-05-28,False
7548,Family,Annual,2024-03-21,False
7549,Premium,Monthly,2024-10-02,False
7550,Family,Annual,2024-11-26,False
7551,Family,Annual,2024-03-20,False
7552,Premium,Monthly,2024-03-30,False
7553,Premium,Annual,2024-03-21,False
7554,Premium,Monthly,2024-04-27,False
7555,Family,Annual,2024-05-31,False
7556,Basic,Annual,2024-09-08,False
7557,Basic,Monthly,2024-07-02,False
7558,Family,Annual,2024-12-30,False
7559,Basic,Monthly,2024-02-29,False
7560,Premium,Monthly,2024-09-03,False
7561,Basic,Monthly,2024-03-23,False
7562,Family,Annual,2024-08-13,False
7563,Premium,Monthly,2024-04-30,False
7564,Family,Annual,2024-07-23,False
7565,Premium,Monthly,2024-09-05,False
7566,Premium,Annual,2024-12-01,False
7567,Premium,Annual,2024-06-20,False
7568,Premium,Annual,2024-11-28,False
7569,Basic,Annual,2024-06-04,False
7570,Family,Annual,2024-10-25,False
7571,Basic,Monthly,2024-04-17,False
7572,Family,Annual,2024-05-07,False
7573,Family,Annual,2024-09-27,False
7574,Family,Annual,2024-07-11,False
7575,Family,Annual,2024-12-08,False
7576,Premium,Annual,2024-01-18,True
7577,Premium,Monthly,2024-10-30,False
7578,Family,Annual,2024-08-26,False
7579,Family,Annual,2024-02-12,False
7580,Basic,Annual,2024-06-03,False
7581,Premium,Annual,2024-01-14,False
7582,Basic,Monthly,2024-09-08,False
7583,Premium,Annual,2024-03-15,False
7584,Premium,Annual,2024-10-11,False
7585,Family,Annual,2024-04-04,True
7586,Basic,Annual,2024-01-07,False
7587,Basic,Annual,2024-11-05,False
7588,Family,Annual,2024-03-11,False
7589,Premium,Monthly,2024-12-19,False
7590,Premium,Monthly,2024-04-04,False
7591,Basic,Annual,2024-11-24,True
7592,Basic,Annual,2024-07-21,False
7593,Family,Annual,2024-04-01,False
7594,Premium,Monthly,2024-02-22,False
7595,Basic,Annual,2024-02-27,False
7596,Family,Annual,2024-12-28,False
7597,Family,Annual,2024-02-29,False
7598,Premium,Monthly,2024-08-04,False
7599,Premium,Monthly,2024-10-11,False
7600,Basic,Annual,2024-02-27,False
7601,Basic,Monthly,2024-12-08,False
7602,Basic,Monthly,2024-06-14,False
7603,Premium,Annual,2024-02-13,False
7604,Premium,Annual,2024-10-18,False
7605,Premium,Monthly,2024-01-13,False
7606,Family,Annual,2024-08-03,False
7607,Premium,Annual,2024-03-05,False
7608,Family,Annual,2024-11-04,False
7609,Basic,Monthly,2024-05-02,True
7610,Basic,Annual,2024-10-03,False
7611,Family,Annual,2024-10-28,False
7612,Premium,Annual,2024-10-29,False
7613,Premium,Monthly,2024-02-03,False
7614,Family,Annual,2024-01-10,False
7615,Family,Annual,2024-08-14,False
7616,Family,Annual,2024-01-10,False
7617,Premium,Annual,2024-05-17,False
7618,Family,Annual,2024-04-16,False
7619,Premium,Monthly,2024-12-14,False
7620,Basic,Monthly,2024-05-05,False
7621,Premium,Monthly,2024-10-25,False
7622,Premium,Annual,2024-05-28,False
7623,Family,Annual,2024-05-21,False
7624,Basic,Annual,2024-08-21,False
7625,Basic,Annual,2024-07-02,False
7626,Family,Annual,2024-03-15,False
7627,Basic,Annual,2024-10-02,False
7628,Family,Annual,2024-11-22,False
7629,Basic,Monthly,2024-08-30,False
7630,Basic,Monthly,2024-09-18,False
7631,Premium,Monthly,2024-03-09,False
7632,Family,Annual,2024-05-21,False
7633,Basic,Annual,2024-10-18,False
7634,Premium,Monthly,2024-05-11,False
7635,Family,Annual,2024-10-01,False
7636,Premium,Monthly,2024-02-21,False
7637,Basic,Monthly,2024-06-01,False
7638,Basic,Monthly,2024-10-19,False
7639,Family,Annual,2024-03-14,False
7640,Family,Annual,2024-06-20,False
7641,Basic,Monthly,2024-08-02,False
7642,Basic,Monthly,2024-12-26,False
7643,Family,Annual,2024-12-12,False
7644,Basic,Annual,2024-05-01,False
7645,Family,Annual,2024-06-01,True
7646,Premium,Monthly,2024-12-11,True
7647,Premium,Monthly,2024-06-07,False
7648,Family,Annual,2024-09-03,False
7649,Basic,Monthly,2024-11-12,False
7650,Basic,Monthly,2024-09-04,False
7651,Premium,Annual,2024-10-14,False
7652,Basic,Annual,2024-04-19,False
7653,Premium,Annual,2024-03-02,False
7654,Family,Annual,2024-01-24,False
7655,Basic,Monthly,2024-11-23,False
7656,Basic,Annual,2024-11-07,False
7657,Basic,Monthly,2024-01-10,False
7658,Family,Annual,2024-06-19,False
7659,Basic,Annual,2024-07-15,False
7660,Basic,Monthly,2024-12-05,False
7661,Family,Annual,2024-09-06,False
7662,Basic,Annual,2024-10-01,False
7663,Family,Annual,2024-10-20,False
7664,Basic,Annual,2024-11-28,False
7665,Family,Annual,2024-11-06,False
7666,Premium,Annual,2024-05-02,False
7667,Basic,Annual,2024-10-21,False
7668,Premium,Monthly,2024-05-17,False
7669,Premium,Monthly,2024-09-24,False
7670,Family,Annual,2024-07-01,False
7671,Basic,Annual,2024-03-28,False
7672,Premium,Monthly,2024-03-08,False
7673,Family,Annual,2024-05-08,False
7674,Premium,Monthly,2024-12-08,False
7675,Family,Annual,2024-01-23,False
7676,Basic,Annual,2024-07-31,False
7677,Basic,Annual,2024-10-13,False
7678,Family,Annual,2024-11-17,False
7679,Basic,Monthly,2024-11-26,False
7680,Basic,Annual,2024-02-23,False
7681,Family,Annual,2024-07-20,False
7682,Family,Annual,2024-12-02,False
7683,Premium,Monthly,2024-01-25,False
7684,Basic,Monthly,2024-05-02,False
7685,Premium,Annual,2024-08-05,False
7686,Family,Annual,2024-12-12,True
7687,Premium,Annual,2024-01-01,False
7688,Basic,Annual,2024-06-05,False
7689,Basic,Annual,2024-08-10,False
7690,Family,Annual,2024-05-27,True
7691,Family,Annual,2024-11-10,False
7692,Family,Annual,2024-11-27,False
7693,Basic,Monthly,2024-06-10,False
7694,Basic,Monthly,2024-02-08,False
7695,Premium,Monthly,2024-06-05,False
7696,Basic,Annual,2024-06-12,False
7697,Premium,Monthly,2024-10-08,False
7698,Family,Annual,2024-07-29,False
7699,Family,Annual,2024-03-04,False
7700,Family,Annual,2024-03-30,False
7701,Family,Annual,2024-12-09,False
7702,Basic,Annual,2024-02-12,False
7703,Family,Annual,2024-03-03,False
7704,Premium,Annual,2024-08-15,False
7705,Family,Annual,2024-10-07,False
7706,Premium,Annual,2024-07-05,False
7707,Family,Annual,2024-10-30,False
7708,Premium,Annual,2024-06-26,True
7709,Basic,Monthly,2024-01-24,False
7710,Premium,Annual,2024-06-09,False
7711,Premium,Annual,2024-10-05,False
7712,Family,Annual,2024-01-21,False
7713,Premium,Monthly,2024-04-01,False
7714,Family,Annual,2024-06-27,False
7715,Family,Annual,2024-12-27,False
7716,Basic,Monthly,2024-02-03,False
7717,Premium,Annual,2024-08-01,False
7718,Basic,Annual,2024-10-23,False
7719,Premium,Annual,2024-07-23,False
7720,Basic,Monthly,2024-09-25,False
7721,Family,Annual,2024-07-06,False
7722,Basic,Annual,2024-03-29,False
7723,Premium,Annual,2024-09-03,False
7724,Basic,Annual,2024-09-15,False
7725,Family,Annual,2024-12-06,False
7726,Family,Annual,2024-06-10,False
7727,Premium,Annual,2024-02-20,False
7728,Premium,Annual,2024-03-27,False
7729,Basic,Monthly,2024-06-29,True
7730,Premium,Annual,2024-03-19,True
7731,Basic,Annual,2024-02-28,False
7732,Family,Annual,2024-07-01,False
7733,Family,Annual,2024-02-07,False
7734,Premium,Annual,2024-06-24,False
7735,Basic,Annual,2024-04-11,False
7736,Family,Annual,2024-11-12,False
7737,Basic,Annual,2024-06-12,False
7738,Basic,Monthly,2024-01-30,False
7739,Basic,Annual,2024-02-12,False
7740,Basic,Annual,2024-07-17,False
7741,Premium,Annual,2024-07-30,False
7742,Family,Annual,2024-07-01,False
7743,Family,Annual,2024-06-24,False
7744,Family,Annual,2024-03-20,False
7745,Family,Annual,2024-02-03,False
7746,Premium,Annual,2024-11-24,False
7747,Premium,Monthly,2024-08-19,False
7748,Basic,Monthly,2024-04-25,False
7749,Basic,Monthly,2024-09-20,False
7750,Basic,Annual,2024-02-04,False
7751,Family,Annual,2024-10-04,False
7752,Family,Annual,2024-07-30,False
7753,Premium,Annual,2024-10-03,False
7754,Basic,Annual,2024-08-09,False
7755,Family,Annual,2024-10-05,True
7756,Family,Annual,2024-10-11,False
7757,Basic,Monthly,2024-08-21,False
7758,Basic,Monthly,2024-07-16,True
7759,Premium,Monthly,2024-03-11,False
7760,Family,Annual,2024-10-11,False
7761,Family,Annual,2024-01-08,False
7762,Basic,Annual,2024-06-24,False
7763,Premium,Monthly,2024-04-23,False
7764,Basic,Annual,2024-10-20,False
7765,Premium,Annual,2024-12-23,False
7766,Premium,Monthly,2024-08-26,False
7767,Premium,Annual,2024-09-15,False
7768,Basic,Annual,2024-03-22,False
7769,Premium,Monthly,2024-09-18,False
7770,Basic,Annual,2024-05-13,True
7771,Family,Annual,2024-04-01,False
7772,Family,Annual,2024-12-30,False
7773,Family,Annual,2024-10-01,False
7774,Family,Annual,2024-04-26,False
7775,Family,Annual,2024-07-16,False
7776,Family,Annual,2024-06-18,False
7777,Basic,Monthly,2024-06-16,False
7778,Premium,Annual,2024-06-05,False
7779,Premium,Monthly,2024-01-27,False
7780,Premium,Annual,2024-07-31,True
7781,Basic,Annual,2024-01-05,False
7782,Premium,Annual,2024-03-12,False
7783,Family,Annual,2024-10-26,False
7784,Premium,Annual,2024-10-24,False
7785,Premium,Monthly,2024-03-06,False
7786,Family,Annual,2024-06-29,False
7787,Basic,Monthly,2024-11-23,False
7788,Premium,Annual,2024-04-11,False
7789,Premium,Monthly,2024-11-20,False
7790,Basic,Annual,2024-08-12,False
7791,Premium,Monthly,2024-09-24,False
7792,Premium,Annual,2024-05-01,False
7793,Family,Annual,2024-09-26,False
7794,Family,Annual,2024-02-21,False
7795,Premium,Annual,2024-07-16,True
7796,Basic,Monthly,2024-12-16,False
7797,Basic,Monthly,2024-07-19,False
7798,Premium,Monthly,2024-08-15,False
7799,Family,Annual,2024-02-21,False
7800,Basic,Annual,2024-04-11,False
7801,Family,Annual,2024-08-28,False
7802,Basic,Annual,2024-09-08,False
7803,Basic,Monthly,2024-06-06,False
7804,Premium,Annual,2024-02-04,False
7805,Family,Annual,2024-01-28,False
7806,Family,Annual,2024-05-06,False
7807,Family,Annual,2024-01-19,False
7808,Basic,Monthly,2024-02-25,False
7809,Family,Annual,2024-01-15,False
7810,Premium,Monthly,2024-08-27,False
7811,Premium,Annual,2024-09-25,False
7812,Family,Annual,2024-03-08,False
7813,Premium,Monthly,2024-10-31,False
7814,Family,Annual,2024-01-29,False
7815,Family,Annual,2024-08-11,False
7816,Family,Annual,2024-06-06,False
7817,Family,Annual,2024-03-11,False
7818,Premium,Annual,2024-03-26,False
7819,Basic,Monthly,2024-09-14,False
7820,Family,Annual,2024-05-06,False
7821,Basic,Monthly,2024-06-02,False
7822,Basic,Monthly,2024-10-29,False
7823,Premium,Monthly,2024-01-17,False
7824,Premium,Annual,2024-03-13,False
7825,Premium,Monthly,2024-10-14,False
7826,Family,Annual,2024-10-16,False
7827,Basic,Monthly,2024-11-21,False
7828,Basic,Monthly,2024-10-21,False
7829,Premium,Monthly,2024-03-14,False
7830,Family,Annual,2024-06-04,False
7831,Basic,Monthly,2024-01-31,False
7832,Basic,Annual,2024-05-31,False
7833,Family,Annual,2024-01-29,False
7834,Premium,Monthly,2024-10-08,False
7835,Premium,Monthly,2024-07-04,False
7836,Family,Annual,2024-07-25,False
7837,Premium,Annual,2024-07-08,False
7838,Family,Annual,2024-12-17,False
7839,Family,Annual,2024-09-04,False
7840,Premium,Annual,2024-07-27,False
7841,Basic,Monthly,2024-03-16,False
7842,Family,Annual,2024-08-04,False
7843,Family,Annual,2024-04-18,False
7844,Basic,Annual,2024-06-13,False
7845,Basic,Annual,2024-07-20,False
7846,Basic,Annual,2024-03-11,False
7847,Premium,Monthly,2024-07-29,False
7848,Basic,Monthly,2024-01-13,False
7849,Family,Annual,2024-08-29,False
7850,Basic,Annual,2024-05-09,False
7851,Basic,Monthly,2024-11-08,False
7852,Basic,Monthly,2024-12-01,True
7853,Family,Annual,2024-07-17,False
7854,Basic,Monthly,2024-11-02,True
7855,Family,Annual,2024-09-02,False
7856,Premium,Monthly,2024-02-28,False
7857,Premium,Annual,2024-01-24,False
7858,Premium,Monthly,2024-03-30,False
7859,Basic,Annual,2024-02-10,False
7860,Basic,Annual,2024-01-16,False
7861,Premium,Monthly,2024-08-06,False
7862,Basic,Annual,2024-01-04,False
7863,Family,Annual,2024-12-18,False
7864,Family,Annual,2024-12-14,False
7865,Family,Annual,2024-07-06,False
7866,Basic,Annual,2024-06-18,False
7867,Premium,Annual,2024-11-14,False
7868,Premium,Monthly,2024-01-18,False
7869,Premium,Annual,2024-08-25,True
7870,Premium,Monthly,2024-02-17,False
7871,Premium,Annual,2024-11-13,False
7872,Premium,Monthly,2024-03-18,False
7873,Basic,Annual,2024-11-27,False
7874,Basic,Monthly,2024-08-30,False
7875,Basic,Annual,2024-01-08,False
7876,Family,Annual,2024-06-03,False
7877,Family,Annual,2024-03-05,False
7878,Basic,Annual,2024-05-19,False
7879,Basic,Monthly,2024-02-12,False
7880,Basic,Monthly,2024-09-16,True
7881,Family,Annual,2024-05-19,False
7882,Basic,Monthly,2024-10-14,False
7883,Premium,Annual,2024-08-22,False
7884,Basic,Monthly,2024-11-06,False
7885,Family,Annual,2024-07-30,False
7886,Premium,Annual,2024-02-11,False
7887,Basic,Annual,2024-05-25,False
7888,Premium,Annual,2024-09-15,False
7889,Family,Annual,2024-06-23,False
7890,Family,Annual,2024-06-08,False
7891,Basic,Annual,2024-04-04,False
7892,Premium,Annual,2024-04-15,False
7893,Premium,Annual,2024-12-25,False
7894,Basic,Annual,2024-11-13,True
7895,Basic,Monthly,2024-07-05,False
7896,Family,Annual,2024-12-08,False
7897,Family,Annual,2024-12-28,False
7898,Basic,Monthly,2024-10-31,False
7899,Basic,Monthly,2024-02-01,False
7900,Family,Annual,2024-06-16,False
7901,Premium,Annual,2024-10-07,False
7902,Premium,Monthly,2024-10-31,False
7903,Premium,Annual,2024-08-08,False
7904,Basic,Annual,2024-06-28,False
7905,Family,Annual,2024-02-13,False
7906,Family,Annual,2024-02-06,False
7907,Premium,Annual,2024-12-10,False
7908,Basic,Annual,2024-09-05,False
7909,Basic,Annual,2024-05-13,False
7910,Family,Annual,2024-07-22,False
7911,Basic,Monthly,2024-09-18,False
7912,Family,Annual,2024-03-23,False
7913,Family,Annual,2024-10-11,False
7914,Premium,Monthly,2024-06-24,False
7915,Basic,Annual,2024-11-26,False
7916,Family,Annual,2024-10-25,False
7917,Basic,Annual,2024-05-23,False
7918,Premium,Monthly,2024-02-09,False
7919,Premium,Monthly,2024-10-15,False
7920,Premium,Annual,2024-07-12,True
7921,Premium,Annual,2024-09-10,False
7922,Basic,Monthly,2024-10-18,False
7923,Family,Annual,2024-08-20,False
7924,Family,Annual,2024-06-27,False
7925,Premium,Monthly,2024-06-19,False
7926,Premium,Monthly,2024-01-11,False
7927,Family,Annual,2024-11-29,False
7928,Basic,Monthly,2024-07-11,False
7929,Family,Annual,2024-01-03,False
7930,Premium,Monthly,2024-07-15,False
7931,Family,Annual,2024-03-20,False
7932,Family,Annual,2024-12-10,False
7933,Premium,Annual,2024-01-25,False
7934,Basic,Annual,2024-08-27,False
7935,Family,Annual,2024-03-06,False
7936,Family,Annual,2024-08-04,False
7937,Family,Annual,2024-02-13,False
7938,Premium,Annual,2024-03-01,False
7939,Basic,Annual,2024-04-30,False
7940,Premium,Monthly,2024-10-02,False
7941,Premium,Monthly,2024-01-25,False
7942,Premium,Monthly,2024-03-27,False
7943,Basic,Monthly,2024-10-17,False
7944,Premium,Monthly,2024-01-26,False
7945,Basic,Annual,2024-11-24,False
7946,Basic,Monthly,2024-11-24,False
7947,Family,Annual,2024-07-03,False
