ticket_id,user_id,date_opened,issue_type
3360,8273,2025-05-20,General Inquiry
3361,398,2024-03-13,General Inquiry
3362,2906,2025-04-20,General Inquiry
3363,436,2024-09-20,Billing
3364,8793,2024-03-29,Technical
3365,1524,2024-10-31,Technical
3366,6370,2024-01-08,Account Access
3367,9,2025-02-16,Billing
3368,6852,2024-07-02,Billing
3369,708,2025-05-18,Technical
3370,8495,2025-04-16,Technical
3371,8918,2025-05-25,General Inquiry
3372,901,2025-02-21,Technical
3373,652,2024-11-23,Technical
3374,4391,2025-02-11,General Inquiry
3375,7390,2025-05-27,Technical
3376,596,2024-09-13,Technical
3377,9410,2024-12-09,General Inquiry
3378,6235,2025-01-15,Account Access
3379,4016,2025-08-23,Billing
3380,6889,2025-05-15,General Inquiry
3381,5804,2024-08-13,Technical
3382,5534,2024-03-19,Technical
3383,7407,2024-10-17,General Inquiry
3384,8390,2025-03-19,Account Access
3385,6845,2025-02-08,Billing
3386,5563,2025-01-23,Billing
3387,5079,2024-12-22,Technical
3388,3638,2025-01-10,General Inquiry
3389,9270,2025-08-13,Account Access
3390,6984,2025-01-30,General Inquiry
3391,8085,2024-05-04,Billing
3392,5868,2024-05-25,Technical
3393,5331,2024-02-07,Technical
3394,8872,2024-12-12,Account Access
3395,3128,2024-08-31,Billing
3396,4203,2025-04-23,Account Access
3397,3369,2024-07-22,General Inquiry
3398,4480,2024-09-12,Billing
3399,7129,2024-08-22,Technical
3400,4217,2025-09-13,Billing
3401,4108,2024-10-19,Billing
3402,9217,2025-08-14,General Inquiry
3403,566,2024-10-20,General Inquiry
3404,3122,2025-07-06,General Inquiry
3405,1421,2024-03-03,Technical
3406,4129,2024-02-15,General Inquiry
3407,926,2025-09-22,Billing
3408,6706,2025-06-13,Technical
3409,77,2024-01-04,Billing
3410,3664,2025-04-13,General Inquiry
3411,4903,2024-05-14,General Inquiry
3412,5334,2025-07-31,Account Access
3413,3628,2024-11-15,Billing
3414,5547,2025-04-25,General Inquiry
3415,8051,2024-05-19,Technical
3416,8063,2024-09-06,Technical
3417,3724,2025-08-20,Technical
3418,7344,2024-11-07,Account Access
3419,9211,2025-10-06,Technical
3420,9163,2025-10-01,General Inquiry
3421,5123,2024-05-04,General Inquiry
3422,5815,2025-03-04,Technical
3423,635,2024-07-19,General Inquiry
3424,8152,2025-03-23,Billing
3425,8303,2024-05-03,General Inquiry
3426,7328,2025-08-03,Billing
3427,179,2025-03-02,General Inquiry
3428,7763,2025-03-23,Technical
3429,3008,2024-03-24,Technical
3430,7149,2025-07-30,Account Access
3431,1671,2024-02-09,Account Access
3432,8912,2025-01-12,Billing
3433,6775,2025-02-25,Billing
3434,6753,2024-05-30,Technical
3435,7246,2024-05-26,Technical
3436,3391,2024-07-20,Account Access
3437,407,2025-04-06,Billing
3438,4153,2024-01-18,General Inquiry
3439,947,2024-12-03,Billing
3440,3143,2024-08-15,Technical
3441,3928,2024-06-19,Technical
3442,314,2024-10-12,General Inquiry
3443,558,2024-09-21,Billing
3444,4712,2024-06-29,General Inquiry
3445,7153,2024-04-08,General Inquiry
3446,9285,2024-07-26,Technical
3447,5969,2024-11-08,General Inquiry
3448,2678,2024-12-21,Technical
3449,3494,2025-09-27,Technical
3450,9799,2024-10-25,Technical
3451,639,2025-03-10,Technical
3452,7380,2024-09-02,General Inquiry
3453,9181,2024-06-04,Billing
3454,3465,2025-08-30,Billing
3455,8466,2025-06-23,Technical
3456,7995,2024-06-07,Technical
3457,6956,2025-02-03,Technical
3458,1979,2024-09-17,Technical
3459,9799,2024-05-13,Technical
3460,6090,2024-01-13,General Inquiry
3461,5268,2024-10-23,General Inquiry
3462,800,2025-09-12,Account Access
3463,5404,2024-05-03,General Inquiry
3464,7279,2025-06-04,Technical
3465,2159,2025-07-14,General Inquiry
3466,5271,2024-10-28,Account Access
3467,5129,2025-04-12,Billing
3468,5363,2024-04-10,General Inquiry
3469,1386,2025-01-05,General Inquiry
3470,3628,2025-02-20,Billing
3471,1828,2025-09-21,Technical
3472,1997,2024-09-19,Technical
3473,7502,2024-11-26,General Inquiry
3474,2233,2024-01-18,Technical
3475,9215,2025-02-03,Technical
3476,1400,2024-04-18,General Inquiry
3477,5743,2024-01-14,General Inquiry
3478,9186,2025-06-28,Technical
3479,9895,2024-04-19,Account Access
3480,1122,2024-06-16,General Inquiry
3481,795,2024-04-08,Technical
3482,791,2024-11-19,Account Access
3483,9,2024-01-21,General Inquiry
3484,6698,2025-08-03,Technical
3485,5486,2024-08-26,Billing
3486,1591,2025-02-10,Technical
3487,6341,2024-02-22,Account Access
3488,2276,2025-01-11,Technical
3489,7591,2025-04-21,Billing
3490,5834,2024-09-19,Billing
3491,527,2024-05-26,Technical
3492,2237,2024-03-31,General Inquiry
3493,950,2025-02-03,Technical
3494,9431,2025-01-27,General Inquiry
3495,3159,2024-12-01,Technical
3496,4414,2025-05-24,Account Access
3497,6102,2024-10-24,Technical
3498,2631,2024-04-26,General Inquiry
3499,7151,2024-03-07,Account Access
3500,3471,2025-03-14,Billing
3501,4103,2024-05-05,Technical
3502,821,2024-08-24,Technical
3503,4263,2024-12-22,Technical
3504,5063,2024-04-20,Billing
3505,1237,2024-01-19,Billing
3506,7875,2025-02-12,General Inquiry
3507,7894,2025-03-28,Technical
3508,3406,2024-04-05,General Inquiry
3509,9791,2024-08-02,Technical
3510,4069,2025-01-29,Billing
3511,1189,2025-06-13,Technical
3512,6294,2025-07-04,General Inquiry
3513,4422,2024-10-14,Technical
3514,368,2024-01-20,Technical
3515,4270,2025-01-17,General Inquiry
3516,5415,2025-05-26,Billing
3517,9525,2025-01-20,General Inquiry
3518,5133,2024-07-26,Account Access
3519,459,2024-04-12,Technical
3520,8113,2025-01-13,Technical
3521,6703,2025-10-09,Account Access
3522,5316,2024-02-06,Technical
3523,8686,2024-10-24,Billing
3524,1096,2024-02-26,Technical
3525,4036,2024-09-26,Technical
3526,5103,2024-04-29,General Inquiry
3527,6113,2024-01-23,Technical
3528,8993,2024-10-28,Account Access
3529,7770,2025-09-03,General Inquiry
3530,4214,2025-07-05,Technical
3531,5295,2025-05-04,Technical
3532,5750,2024-12-18,General Inquiry
3533,4326,2025-04-26,Technical
3534,5139,2024-11-12,Account Access
3535,8020,2024-10-23,Billing
3536,3556,2024-08-25,Account Access
3537,9681,2024-02-06,Technical
3538,5324,2025-06-24,General Inquiry
3539,947,2024-12-01,Billing
3540,2326,2024-02-29,General Inquiry
3541,9000,2025-09-16,Account Access
3542,411,2024-06-24,Technical
3543,4912,2024-09-07,Billing
3544,9549,2024-11-15,General Inquiry
3545,7853,2024-07-14,General Inquiry
3546,7454,2024-10-23,Billing
3547,2095,2024-04-16,Account Access
3548,7641,2025-03-05,General Inquiry
3549,9121,2024-01-01,Technical
3550,6758,2025-01-07,Technical
3551,2086,2024-08-12,General Inquiry
3552,8473,2024-05-11,Technical
3553,3388,2024-08-31,Account Access
3554,3048,2025-01-16,Account Access
3555,9785,2025-10-17,Billing
3556,3529,2024-01-13,General Inquiry
3557,3381,2024-04-14,General Inquiry
3558,7988,2025-09-25,General Inquiry
3559,9258,2024-04-29,Technical
3560,8985,2024-07-07,General Inquiry
3561,4108,2025-06-12,Technical
3562,167,2024-04-22,Technical
3563,3593,2024-11-28,General Inquiry
3564,826,2024-01-11,Billing
3565,9470,2024-01-13,Technical
3566,3338,2025-09-07,Billing
3567,3419,2025-10-09,Technical
3568,7645,2024-07-25,Billing
3569,3765,2024-08-06,Billing
3570,2212,2025-03-30,Technical
3571,2813,2024-03-12,Technical
3572,7952,2025-06-01,Billing
3573,1012,2024-01-20,Technical
3574,4612,2025-07-12,General Inquiry
3575,6886,2025-07-19,Account Access
3576,9102,2025-03-24,Technical
3577,627,2025-09-08,Billing
3578,7439,2024-05-18,Technical
3579,300,2025-05-06,Account Access
3580,6461,2024-11-15,General Inquiry
3581,4217,2025-01-29,Account Access
3582,8459,2025-09-21,Technical
3583,2003,2024-01-02,General Inquiry
3584,4040,2024-07-10,Billing
3585,2086,2024-09-04,General Inquiry
3586,850,2025-01-16,Technical
3587,8515,2025-07-15,Technical
3588,5079,2024-12-06,Technical
3589,6282,2024-05-09,Technical
3590,7655,2025-06-14,Account Access
3591,2807,2025-07-10,Technical
3592,533,2024-07-01,Account Access
3593,232,2024-08-12,General Inquiry
3594,6126,2024-11-19,Technical
3595,2743,2025-02-11,Technical
3596,723,2025-08-14,General Inquiry
3597,678,2024-10-14,Technical
3598,430,2024-08-17,Billing
3599,7270,2024-03-23,Billing
3600,499,2025-04-01,Technical
3601,5302,2025-01-31,Technical
3602,5569,2024-11-21,Technical
3603,981,2024-05-05,Technical
3604,866,2025-04-14,Technical
3605,31,2024-05-22,Technical
3606,8020,2024-02-18,Technical
3607,592,2024-07-23,Billing
3608,3725,2024-10-18,Technical
3609,733,2025-08-21,Billing
3610,898,2024-03-05,Technical
3611,5119,2024-12-06,Billing
3612,3614,2025-01-15,Account Access
3613,8070,2025-04-25,General Inquiry
3614,8722,2025-07-07,Technical
3615,9839,2025-06-26,Technical
3616,243,2025-09-24,Technical
3617,6978,2025-03-22,Account Access
3618,7964,2024-02-15,Technical
3619,8537,2025-06-23,Technical
3620,419,2024-09-02,Technical
3621,5874,2024-11-19,General Inquiry
3622,2490,2024-10-27,Account Access
3623,4048,2024-07-26,Technical
3624,4971,2024-10-16,Account Access
3625,8297,2025-05-30,Billing
3626,6221,2024-11-05,Technical
3627,8722,2024-05-28,Billing
3628,5421,2025-06-08,General Inquiry
3629,2877,2025-04-05,General Inquiry
3630,5538,2024-02-06,General Inquiry
3631,8114,2025-10-10,General Inquiry
3632,4205,2024-03-14,General Inquiry
3633,1096,2025-04-21,General Inquiry
3634,9916,2025-03-19,Billing
3635,4344,2025-06-06,Billing
3636,3875,2024-09-18,General Inquiry
3637,4710,2025-06-11,Account Access
3638,8792,2025-06-22,General Inquiry
3639,3236,2024-11-06,General Inquiry
3640,9701,2024-08-29,Technical
3641,1061,2024-11-14,General Inquiry
3642,3753,2024-04-08,Billing
3643,1671,2024-08-09,General Inquiry
3644,1002,2025-02-13,Technical
3645,1195,2024-09-22,Technical
3646,1237,2025-05-02,Billing
3647,390,2024-02-15,Account Access
3648,5683,2025-06-10,Billing
3649,93,2024-02-19,Account Access
3650,8317,2025-07-02,Billing
3651,8868,2024-01-20,Billing
3652,1296,2025-04-04,Technical
3653,1261,2025-06-26,Technical
3654,8930,2025-05-25,Technical
3655,3353,2024-08-14,General Inquiry
3656,1680,2025-08-02,Technical
3657,4703,2024-10-27,Account Access
3658,1594,2025-02-10,Technical
3659,3763,2025-06-08,Technical
3660,6845,2025-09-21,General Inquiry
3661,1034,2024-05-23,Technical
3662,7135,2025-02-05,Account Access
3663,298,2024-02-11,Billing
3664,5418,2024-12-15,Technical
3665,7276,2024-03-24,Account Access
3666,7069,2024-03-23,General Inquiry
3667,7230,2025-09-05,Technical
3668,7309,2024-01-26,Technical
3669,8104,2024-05-09,Technical
3670,2653,2024-10-25,General Inquiry
3671,8006,2024-01-26,General Inquiry
3672,4496,2025-03-17,Technical
3673,670,2024-07-28,Technical
3674,3764,2024-04-18,General Inquiry
3675,6699,2024-07-22,Account Access
3676,1951,2024-07-11,General Inquiry
3677,5622,2024-05-14,General Inquiry
3678,7359,2024-10-10,General Inquiry
3679,394,2024-07-16,General Inquiry
3680,6901,2025-09-18,Technical
3681,4638,2024-06-03,Technical
3682,4898,2025-01-22,General Inquiry
3683,6505,2024-09-06,General Inquiry
3684,1889,2024-07-24,Billing
3685,2131,2025-07-28,Billing
3686,8515,2025-05-21,General Inquiry
3687,8273,2025-07-10,General Inquiry
3688,6842,2025-10-04,Technical
3689,8005,2024-07-16,General Inquiry
3690,3314,2024-08-02,Account Access
3691,627,2024-07-31,Account Access
3692,2965,2024-02-19,Billing
3693,7946,2024-04-24,Account Access
3694,6395,2024-03-19,Technical
3695,4440,2025-08-14,Technical
3696,2293,2024-07-23,Technical
3697,4241,2025-03-11,Account Access
3698,714,2024-12-18,General Inquiry
3699,5578,2025-05-15,Technical
3700,8495,2024-09-05,Billing
3701,145,2024-07-19,General Inquiry
3702,6782,2025-01-30,General Inquiry
3703,3708,2025-06-07,Billing
3704,8731,2024-02-06,Technical
3705,7405,2024-10-03,Technical
3706,289,2024-08-22,Technical
3707,1536,2024-07-05,Technical
3708,7060,2025-04-11,Billing
3709,3763,2025-09-22,Technical
3710,6350,2024-05-15,Technical
3711,2172,2024-10-15,Technical
3712,2035,2025-07-11,Billing
3713,6457,2025-05-07,Billing
3714,6951,2025-07-22,Technical
3715,67,2025-08-17,Billing
3716,1723,2024-09-26,Technical
3717,4304,2024-03-16,Technical
3718,4777,2025-06-14,Technical
3719,232,2024-04-01,Billing
3720,1104,2025-01-05,Billing
3721,8586,2024-09-27,General Inquiry
3722,6019,2025-09-07,Technical
3723,8938,2024-04-06,Account Access
3724,6845,2025-07-04,Billing
3725,8988,2024-06-21,General Inquiry
3726,5735,2024-01-30,Technical
3727,7973,2024-12-16,Account Access
3728,3256,2025-06-21,Account Access
3729,7015,2024-08-04,Technical
3730,5969,2024-02-09,Technical
3731,5377,2024-03-10,Technical
3732,1008,2024-08-24,Technical
3733,4964,2024-04-27,Account Access
3734,4496,2025-07-26,Technical
3735,1892,2024-07-16,Billing
3736,3545,2025-04-30,Technical
3737,9401,2025-08-31,Technical
3738,7137,2025-05-21,Technical
3739,615,2024-12-08,General Inquiry
3740,6355,2025-01-02,General Inquiry
3741,5671,2024-07-12,Technical
3742,2049,2025-01-25,Account Access
3743,3858,2024-05-23,Billing
3744,9948,2024-09-13,Account Access
3745,1403,2025-03-02,Billing
3746,3509,2024-07-29,General Inquiry
3747,908,2024-04-27,Technical
3748,7725,2024-05-19,Billing
3749,6452,2024-05-28,Billing
3750,7918,2024-02-07,Account Access
3751,8897,2025-09-13,General Inquiry
3752,8466,2024-10-02,Billing
3753,3763,2025-06-15,Billing
3754,25,2024-10-13,Billing
3755,2496,2024-11-19,Account Access
3756,9952,2025-10-02,Technical
3757,947,2024-01-15,Billing
3758,200,2025-05-03,Billing
3759,9166,2025-06-08,Account Access
3760,9013,2025-10-16,Technical
3761,6815,2025-01-26,General Inquiry
3762,4271,2025-08-13,Account Access
3763,4931,2025-05-09,General Inquiry
3764,50,2025-04-19,Technical
3765,7060,2025-09-17,Technical
3766,9541,2025-08-14,Technical
3767,5467,2024-05-03,Billing
3768,4591,2025-05-03,Account Access
3769,3970,2025-04-27,General Inquiry
3770,158,2025-02-01,Account Access
3771,5621,2025-05-02,General Inquiry
3772,1833,2024-02-28,Account Access
3773,3350,2025-04-19,Account Access
3774,6235,2025-07-09,Billing
3775,3823,2024-12-02,General Inquiry
3776,4770,2025-01-06,General Inquiry
3777,3473,2024-10-23,Account Access
3778,3138,2024-05-22,Account Access
3779,4881,2024-01-01,General Inquiry
3780,2973,2025-05-26,Technical
3781,570,2025-04-19,General Inquiry
3782,5402,2024-10-26,Technical
3783,9007,2025-01-01,Technical
3784,5226,2024-06-12,Technical
3785,1938,2024-08-14,Account Access
3786,174,2024-07-10,Account Access
3787,9658,2024-01-14,Billing
3788,804,2025-01-15,Billing
3789,9172,2024-04-17,Technical
3790,8561,2025-03-03,Billing
3791,9973,2024-05-12,Billing
3792,9078,2024-03-28,Technical
3793,2376,2024-10-26,General Inquiry
3794,3733,2024-08-16,Account Access
3795,1067,2025-09-24,Billing
3796,937,2024-09-21,Billing
3797,1096,2024-09-27,Billing
3798,7502,2024-09-26,Technical
3799,2309,2024-01-03,Technical
3800,8737,2024-01-22,General Inquiry
3801,4521,2024-12-04,General Inquiry
3802,7578,2025-04-04,General Inquiry
3803,7633,2025-10-18,General Inquiry
3804,1529,2025-04-21,General Inquiry
3805,5305,2025-01-29,Billing
3806,6154,2024-09-02,Technical
3807,1079,2025-04-12,Billing
3808,302,2025-08-17,General Inquiry
3809,6651,2024-05-30,General Inquiry
3810,4215,2024-11-04,Billing
3811,4549,2024-11-21,General Inquiry
3812,2953,2024-06-25,General Inquiry
3813,9115,2025-05-05,General Inquiry
3814,3462,2024-04-07,Technical
3815,9729,2024-05-21,General Inquiry
3816,1608,2025-04-06,Billing
3817,2774,2024-01-23,General Inquiry
3818,9629,2025-05-16,General Inquiry
3819,5562,2024-07-21,General Inquiry
3820,255,2025-06-23,Technical
3821,6489,2025-04-20,General Inquiry
3822,7892,2024-08-15,Billing
3823,9901,2025-05-16,General Inquiry
3824,730,2025-01-02,Account Access
3825,4408,2024-10-30,Account Access
3826,7137,2024-08-21,General Inquiry
3827,3392,2025-01-20,Technical
3828,2078,2024-12-10,Technical
3829,8722,2025-04-27,Billing
3830,4490,2025-05-29,Technical
3831,4937,2024-08-05,Technical
3832,5993,2024-09-18,Account Access
3833,9260,2024-07-03,General Inquiry
3834,8994,2024-10-02,General Inquiry
3835,98,2024-02-25,Account Access
3836,9310,2024-09-04,Technical
3837,1631,2024-08-17,Technical
3838,4559,2024-12-30,Billing
3839,9157,2025-04-02,Technical
3840,4855,2025-08-24,Billing
3841,7598,2024-03-22,Billing
3842,2163,2025-09-07,Account Access
3843,6203,2025-06-26,Account Access
3844,603,2024-08-29,General Inquiry
3845,1987,2024-10-07,Account Access
3846,903,2025-09-30,Account Access
3847,2822,2024-05-03,General Inquiry
3848,9271,2025-09-27,Billing
3849,577,2025-02-21,Technical
3850,9619,2024-08-09,Billing
3851,7729,2024-10-22,Billing
3852,4788,2024-02-22,General Inquiry
3853,229,2024-11-10,Technical
3854,2921,2025-08-21,Technical
3855,302,2025-04-14,Billing
3856,8512,2025-06-20,Account Access
3857,7270,2025-04-30,Technical
3858,2443,2025-09-03,Technical
3859,2227,2025-08-24,Account Access
3860,6655,2025-09-30,General Inquiry
3861,3892,2024-04-06,General Inquiry
3862,1768,2024-04-22,Account Access
3863,2777,2025-07-15,Technical
3864,2307,2024-08-24,Technical
3865,6284,2025-01-09,Account Access
3866,1046,2024-10-25,General Inquiry
3867,8157,2025-09-12,Technical
3868,8466,2025-05-08,Billing
3869,8752,2024-02-04,Technical
3870,965,2024-05-07,Billing
3871,3677,2024-05-08,Technical
3872,1216,2025-01-07,General Inquiry
3873,592,2025-06-28,Technical
3874,6655,2025-08-03,Technical
3875,2035,2024-02-09,Technical
3876,4220,2025-03-10,Account Access
3877,7645,2024-06-17,General Inquiry
3878,7731,2025-07-23,Technical
3879,7094,2025-06-18,Technical
3880,1268,2025-04-20,Technical
3881,9163,2025-08-09,General Inquiry
3882,9637,2024-11-10,General Inquiry
3883,8902,2024-02-29,Technical
3884,1622,2024-08-01,Technical
3885,7892,2025-06-11,Account Access
3886,5361,2024-04-10,Technical
3887,3691,2024-08-23,Billing
3888,3130,2024-03-08,Billing
3889,2720,2024-04-04,Technical
3890,5428,2025-01-04,Technical
3891,7997,2024-06-04,Technical
3892,4804,2024-05-26,Billing
3893,32,2025-02-06,Technical
3894,1377,2025-09-24,Technical
3895,8054,2024-08-28,Technical
3896,1013,2024-01-07,Billing
3897,1923,2024-11-09,Account Access
3898,7854,2024-05-07,Billing
3899,5807,2024-08-31,Billing
3900,3971,2025-10-14,Technical
3901,5178,2025-04-20,Technical
3902,7279,2025-09-21,Technical
3903,2286,2024-11-14,Billing
3904,2583,2025-02-08,Billing
3905,2526,2025-02-04,Billing
3906,105,2024-11-18,Billing
3907,3185,2024-11-19,Account Access
3908,8880,2025-04-19,Technical
3909,8729,2024-01-28,General Inquiry
3910,397,2025-08-04,General Inquiry
3911,4903,2024-05-16,Technical
3912,104,2024-06-06,Technical
3913,5147,2025-09-07,Billing
3914,5243,2025-04-07,Account Access
3915,4945,2025-09-17,Technical
3916,2658,2025-02-05,Account Access
3917,9566,2024-06-12,Billing
3918,4583,2024-07-09,Account Access
3919,9851,2024-08-04,General Inquiry
3920,8063,2025-05-26,Account Access
3921,8733,2025-01-29,General Inquiry
3922,6627,2024-01-09,Billing
3923,4651,2024-09-20,Billing
3924,7077,2025-07-21,Billing
3925,4475,2024-02-28,Billing
3926,8876,2024-07-12,Technical
3927,6768,2025-08-06,Technical
3928,8244,2024-03-31,Account Access
3929,7338,2024-01-09,Technical
3930,9893,2024-09-27,Billing
3931,8627,2025-02-08,Technical
3932,7630,2025-04-05,Account Access
3933,153,2025-08-31,Account Access
3934,3120,2024-07-24,Billing
3935,8929,2024-03-09,Billing
3936,3812,2025-06-11,Account Access
3937,4060,2024-01-27,Account Access
3938,6847,2024-11-14,Account Access
3939,4617,2025-07-04,Technical
3940,4758,2024-10-07,General Inquiry
3941,7021,2024-10-19,Technical
3942,8464,2025-04-02,Billing
3943,9122,2025-02-05,Technical
3944,9932,2024-03-03,Technical
3945,4105,2025-08-22,General Inquiry
3946,8380,2024-03-11,Account Access
3947,3808,2024-11-13,Account Access
3948,3790,2025-04-30,General Inquiry
3949,8250,2025-08-31,Technical
3950,6734,2024-04-10,Billing
3951,3201,2024-07-22,General Inquiry
3952,3168,2025-06-06,Technical
3953,1134,2024-10-13,General Inquiry
3954,306,2024-03-31,General Inquiry
3955,3863,2025-02-02,Technical
3956,8091,2024-07-29,Account Access
3957,7758,2024-07-17,Billing
3958,3087,2024-12-03,General Inquiry
3959,5716,2025-07-09,Account Access
3960,1387,2024-07-10,Account Access
3961,9971,2024-05-05,General Inquiry
3962,4496,2024-01-09,General Inquiry
3963,8504,2025-01-05,General Inquiry
3964,8759,2024-02-25,Technical
3965,523,2024-01-16,Billing
3966,8282,2024-06-22,Billing
3967,5628,2024-03-24,General Inquiry
3968,4506,2025-03-08,General Inquiry
3969,9940,2024-05-31,Technical
3970,521,2025-10-07,Technical
3971,4385,2025-04-01,Account Access
3972,9260,2025-05-29,Billing
3973,8446,2024-02-04,Billing
3974,7935,2024-09-20,General Inquiry
3975,4995,2024-12-31,Billing
3976,15,2025-09-05,Technical
3977,9938,2025-08-04,General Inquiry
3978,478,2024-12-21,Billing
3979,4942,2024-08-13,General Inquiry
3980,41,2025-01-10,Technical
3981,1018,2025-04-01,Billing
3982,4215,2024-09-28,Billing
3983,2841,2024-01-26,Technical
3984,158,2025-07-16,Billing
3985,7904,2025-06-22,Technical
3986,641,2025-01-11,General Inquiry
3987,2776,2024-04-30,Technical
3988,1841,2024-12-28,Technical
3989,7859,2025-03-09,Technical
3990,7494,2024-06-18,Technical
3991,6748,2025-01-20,Technical
3992,6533,2025-02-15,Technical
3993,7610,2024-09-12,General Inquiry
3994,2791,2025-04-24,General Inquiry
3995,730,2025-10-04,Account Access
3996,4231,2024-08-08,General Inquiry
3997,3030,2024-12-19,General Inquiry
3998,1531,2024-07-04,Account Access
3999,2844,2025-03-03,Account Access
4000,2897,2025-07-02,Technical
4001,1067,2024-01-13,Account Access
4002,2450,2024-07-16,Technical
4003,3725,2025-10-01,Account Access
4004,9921,2024-12-02,Billing
4005,7528,2025-02-22,Technical
4006,2216,2025-06-13,General Inquiry
4007,4649,2024-07-31,General Inquiry
4008,6211,2024-02-24,Account Access
4009,4728,2025-05-20,Account Access
4010,3555,2024-09-25,Technical
4011,3236,2024-09-13,General Inquiry
4012,2677,2024-08-13,Technical
4013,4111,2024-05-10,Technical
4014,1031,2025-06-28,Technical
4015,1367,2024-11-08,Account Access
4016,2958,2024-07-06,Billing
4017,8377,2025-05-01,Account Access
4018,9,2024-03-17,Billing
4019,9249,2024-01-13,Technical
4020,8495,2025-08-27,Billing
4021,4951,2024-10-25,General Inquiry
4022,9246,2024-12-17,Account Access
4023,7933,2025-02-06,Technical
4024,5612,2024-03-25,Technical
4025,8275,2024-03-28,General Inquiry
4026,1736,2025-03-29,Account Access
4027,9901,2024-01-19,Account Access
4028,8801,2025-02-20,Technical
4029,1402,2024-05-10,General Inquiry
4030,1975,2024-07-16,Technical
4031,7209,2024-03-21,Billing
4032,8848,2025-08-28,Technical
4033,4234,2024-04-16,General Inquiry
4034,1296,2025-01-10,General Inquiry
4035,38,2024-12-30,General Inquiry
4036,1013,2024-12-12,Technical
4037,6626,2025-03-01,Technical
4038,8852,2025-02-21,Technical
4039,4532,2025-08-31,Billing
4040,9705,2024-03-07,Technical
4041,2880,2025-08-20,Billing
4042,5278,2024-09-28,Technical
4043,7840,2024-02-09,General Inquiry
4044,6483,2025-02-15,Account Access
4045,1643,2024-05-08,Billing
4046,4118,2024-07-03,General Inquiry
4047,3194,2025-09-28,Technical
4048,7761,2024-01-31,General Inquiry
4049,7758,2025-01-23,Billing
4050,5708,2024-11-28,General Inquiry
4051,1459,2024-02-03,General Inquiry
4052,4213,2025-03-11,Technical
4053,4213,2024-05-22,Account Access
4054,2605,2025-06-04,Account Access
4055,9650,2024-07-02,Technical
4056,9117,2024-09-27,Billing
4057,1199,2024-11-20,Technical
4058,3753,2024-02-27,Billing
4059,4249,2025-06-26,Technical
4060,1563,2024-01-19,Technical
4061,6411,2025-10-04,General Inquiry
4062,9801,2024-02-12,Technical
4063,712,2025-07-10,General Inquiry
4064,3278,2025-02-28,Account Access
4065,8515,2024-05-07,Account Access
4066,5221,2024-08-16,General Inquiry
4067,505,2025-04-10,Account Access
4068,282,2025-10-08,General Inquiry
4069,9869,2025-02-20,Account Access
4070,6440,2025-04-25,Account Access
4071,240,2024-02-13,Technical
4072,3447,2025-01-26,Account Access
4073,7494,2024-04-10,Technical
4074,9019,2025-05-18,Technical
4075,1874,2024-08-18,Billing
4076,217,2024-12-24,General Inquiry
4077,4168,2024-10-09,Billing
4078,2518,2024-07-02,Technical
4079,3853,2024-01-18,General Inquiry
4080,4792,2025-01-25,General Inquiry
4081,5732,2024-05-29,Technical
4082,158,2024-07-26,Billing
4083,4453,2025-09-10,General Inquiry
4084,2121,2024-07-08,Account Access
4085,6617,2025-07-09,General Inquiry
4086,1156,2024-11-29,General Inquiry
4087,6667,2025-05-14,Account Access
4088,6490,2024-06-20,Technical
4089,529,2024-10-15,General Inquiry
4090,2334,2024-03-05,Technical
4091,2199,2024-06-23,Billing
4092,4997,2025-05-29,Billing
4093,1452,2025-08-22,Billing
4094,2603,2025-02-27,Billing
4095,7294,2024-05-29,Technical
4096,6012,2025-04-05,General Inquiry
4097,6208,2024-10-01,Technical
4098,2702,2024-09-01,Account Access
4099,4241,2024-04-12,Billing
4100,9569,2024-09-07,General Inquiry
4101,330,2025-01-31,Technical
4102,2639,2025-04-12,Account Access
4103,302,2024-05-07,Billing
4104,9313,2025-07-04,Technical
4105,3730,2024-07-02,General Inquiry
4106,9823,2024-07-23,Account Access
4107,8622,2024-11-17,General Inquiry
4108,8381,2024-02-01,Technical
4109,2965,2025-03-27,Billing
4110,8227,2025-03-30,Billing
4111,9573,2024-09-05,Technical
4112,8661,2025-09-21,Technical
4113,2593,2024-06-09,Technical
4114,2715,2025-03-01,Account Access
4115,3533,2024-12-12,General Inquiry
4116,9060,2025-02-11,Technical
4117,9517,2025-10-11,General Inquiry
4118,4250,2024-02-05,Technical
4119,2540,2025-09-15,Billing
4120,92,2024-10-21,Technical
4121,7110,2024-09-06,Technical
4122,2246,2025-02-26,Technical
4123,9847,2025-09-28,Technical
4124,1406,2025-02-26,Technical
4125,9799,2025-05-07,Billing
4126,8143,2024-02-05,Account Access
4127,4241,2025-06-19,Billing
4128,4864,2024-04-21,Technical
4129,3408,2025-05-15,General Inquiry
4130,2371,2024-05-06,Technical
4131,4079,2025-07-28,Account Access
4132,5153,2024-09-27,Technical
4133,6288,2024-03-27,General Inquiry
4134,8518,2025-02-02,Technical
4135,8264,2024-12-15,Account Access
4136,5689,2024-03-28,Technical
4137,90,2025-08-06,Account Access
4138,9825,2024-10-04,General Inquiry
4139,7776,2024-02-08,Technical
4140,7708,2024-11-07,Technical
4141,7491,2025-03-06,Technical
4142,9659,2025-02-09,Billing
4143,4901,2025-01-20,Billing
4144,8343,2025-01-31,Technical
