user_id,tenure_days,days_since_last_event,total_support_tickets,has_billing_issue,plan_type,billing_cycle,churn
8777,319,2,0.0,0.0,Basic,Monthly,False
8778,474,26,0.0,0.0,Premium,Monthly,False
8779,475,8,0.0,0.0,Family,Annual,False
8780,593,5,0.0,0.0,Family,Annual,False
8781,514,28,0.0,0.0,Family,Annual,False
8782,624,11,0.0,0.0,Premium,Annual,False
8783,576,22,0.0,0.0,Basic,Monthly,False
8784,387,4,0.0,0.0,Family,Annual,False
8785,611,8,1.0,0.0,Basic,Monthly,False
8786,558,5,1.0,0.0,Family,Annual,False
8787,559,0,0.0,0.0,Basic,Monthly,False
8788,332,25,1.0,1.0,Basic,Annual,False
8789,510,8,0.0,0.0,Basic,Monthly,False
8790,437,13,0.0,0.0,Family,Annual,False
8791,402,22,0.0,0.0,Basic,Monthly,False
8792,509,3,3.0,0.0,Premium,Monthly,False
8793,474,3,1.0,0.0,Basic,Annual,False
8794,361,28,0.0,0.0,Basic,Annual,False
8795,496,28,2.0,1.0,Premium,Annual,False
8796,566,21,0.0,0.0,Basic,Monthly,False
8797,568,35,1.0,0.0,Premium,Monthly,False
8798,300,8,0.0,0.0,Family,Annual,False
8799,442,7,0.0,0.0,Premium,Monthly,False
8800,427,1,0.0,0.0,Family,Annual,False
8801,424,7,1.0,0.0,Basic,Monthly,False
8802,570,1,1.0,0.0,Basic,Monthly,False
8803,348,4,0.0,0.0,Basic,Monthly,False
8804,432,38,0.0,0.0,Basic,Annual,False
8805,476,21,1.0,0.0,Family,Annual,False
8806,474,16,0.0,0.0,Family,Annual,False
8807,391,18,0.0,0.0,Family,Annual,False
8808,360,28,0.0,0.0,Family,Annual,False
8809,616,0,0.0,0.0,Family,Annual,False
8810,417,5,0.0,0.0,Premium,Annual,False
8811,398,3,0.0,0.0,Premium,Annual,False
8812,563,7,1.0,0.0,Basic,Monthly,False
8813,451,13,1.0,0.0,Basic,Annual,False
8814,613,2,1.0,0.0,Family,Annual,False
8815,636,0,0.0,0.0,Family,Annual,False
8816,464,53,2.0,0.0,Premium,Annual,True
8817,414,25,0.0,0.0,Family,Annual,False
8818,297,15,0.0,0.0,Family,Annual,False
8819,552,41,0.0,0.0,Family,Annual,False
8820,397,4,0.0,0.0,Premium,Monthly,False
8821,570,4,0.0,0.0,Basic,Annual,False
8822,345,9,0.0,0.0,Basic,Monthly,False
8823,560,24,0.0,0.0,Premium,Monthly,False
8824,508,19,0.0,0.0,Basic,Monthly,False
8825,516,10,0.0,0.0,Family,Annual,False
8826,322,10,0.0,0.0,Basic,Monthly,False
8827,452,23,0.0,0.0,Family,Annual,False
8828,301,4,0.0,0.0,Basic,Annual,False
8829,481,10,1.0,0.0,Basic,Annual,False
8830,520,6,0.0,0.0,Premium,Annual,False
8831,449,6,0.0,0.0,Basic,Monthly,False
8832,587,6,0.0,0.0,Basic,Monthly,False
8833,357,11,0.0,0.0,Family,Annual,False
8834,443,11,0.0,0.0,Premium,Annual,False
8835,611,25,0.0,0.0,Family,Annual,False
8836,553,12,0.0,0.0,Premium,Monthly,False
8837,363,3,1.0,0.0,Family,Annual,False
8838,521,7,0.0,0.0,Basic,Annual,False
8839,436,5,1.0,0.0,Basic,Annual,False
8840,415,3,0.0,0.0,Family,Annual,False
8841,435,23,1.0,0.0,Premium,Annual,False
8842,484,5,1.0,0.0,Family,Annual,False
8843,646,5,0.0,0.0,Premium,Monthly,False
8844,507,0,0.0,0.0,Premium,Monthly,False
8845,327,2,0.0,0.0,Family,Annual,False
8846,505,4,0.0,0.0,Family,Annual,False
8847,551,63,0.0,0.0,Family,Annual,False
8848,652,28,2.0,0.0,Premium,Monthly,False
8849,399,7,0.0,0.0,Premium,Monthly,False
8850,439,3,0.0,0.0,Premium,Monthly,False
8851,537,30,0.0,0.0,Family,Annual,False
8852,303,10,1.0,0.0,Basic,Monthly,False
8853,619,5,0.0,0.0,Family,Annual,False
8854,476,2,2.0,0.0,Premium,Monthly,False
8855,448,17,0.0,0.0,Basic,Monthly,False
8856,298,43,1.0,0.0,Family,Annual,False
8857,361,3,2.0,0.0,Premium,Annual,False
8858,472,32,0.0,0.0,Premium,Monthly,False
8859,600,1,0.0,0.0,Premium,Monthly,False
8860,566,21,0.0,0.0,Basic,Monthly,False
8861,606,1,0.0,0.0,Basic,Annual,False
8862,500,2,0.0,0.0,Premium,Annual,False
8863,623,2,0.0,0.0,Basic,Annual,False
8864,554,29,1.0,0.0,Family,Annual,False
8865,376,4,0.0,0.0,Basic,Monthly,False
8866,367,0,0.0,0.0,Family,Annual,False
8867,628,55,0.0,0.0,Premium,Annual,False
8868,597,5,1.0,1.0,Basic,Monthly,False
8869,309,3,0.0,0.0,Basic,Annual,False
8870,635,11,0.0,0.0,Family,Annual,False
8871,560,45,0.0,0.0,Basic,Monthly,False
8872,341,0,1.0,0.0,Premium,Annual,False
8873,548,36,0.0,0.0,Family,Annual,False
8874,333,5,1.0,0.0,Family,Annual,False
8875,333,12,0.0,0.0,Family,Annual,False
8876,476,15,1.0,0.0,Basic,Annual,False
8877,401,24,1.0,0.0,Premium,Annual,False
8878,432,9,2.0,0.0,Family,Annual,False
8879,490,0,0.0,0.0,Basic,Monthly,False
8880,434,1,1.0,0.0,Family,Annual,False
8881,309,59,0.0,0.0,Family,Annual,False
8882,570,11,0.0,0.0,Basic,Annual,False
8883,608,3,0.0,0.0,Basic,Monthly,False
8884,317,5,0.0,0.0,Family,Annual,False
8885,585,2,0.0,0.0,Family,Annual,False
8886,301,9,0.0,0.0,Premium,Monthly,False
8887,365,10,2.0,0.0,Basic,Annual,False
8888,582,3,0.0,0.0,Premium,Monthly,False
8889,553,19,1.0,0.0,Family,Annual,False
8890,625,12,0.0,0.0,Premium,Monthly,False
8891,299,17,0.0,0.0,Premium,Annual,False
8892,562,5,1.0,0.0,Family,Annual,False
8893,446,23,0.0,0.0,Premium,Annual,False
8894,498,11,0.0,0.0,Basic,Monthly,False
8895,612,15,0.0,0.0,Family,Annual,False
8896,556,10,1.0,0.0,Family,Annual,False
8897,291,19,1.0,0.0,Family,Annual,False
8898,538,1,0.0,0.0,Basic,Monthly,False
8899,382,11,1.0,0.0,Basic,Monthly,False
8900,385,2,1.0,0.0,Basic,Monthly,False
8901,559,3,0.0,0.0,Premium,Annual,False
8902,549,7,1.0,0.0,Basic,Annual,False
8903,498,23,0.0,0.0,Premium,Annual,False
8904,368,1,0.0,0.0,Basic,Monthly,False
8905,488,6,1.0,0.0,Family,Annual,False
8906,583,24,1.0,0.0,Basic,Monthly,False
8907,406,11,0.0,0.0,Premium,Annual,False
8908,380,7,1.0,0.0,Family,Annual,False
8909,538,1,0.0,0.0,Family,Annual,False
8910,405,34,3.0,1.0,Premium,Monthly,True
8911,542,8,1.0,0.0,Family,Annual,False
8912,513,31,1.0,1.0,Family,Annual,False
8913,395,44,0.0,0.0,Family,Annual,False
8914,519,30,1.0,0.0,Basic,Monthly,True
8915,445,12,1.0,0.0,Family,Annual,False
8916,449,37,0.0,0.0,Family,Annual,False
8917,319,7,0.0,0.0,Premium,Monthly,False
8918,419,2,1.0,0.0,Basic,Monthly,False
8919,399,25,1.0,0.0,Family,Annual,False
8920,391,0,0.0,0.0,Family,Annual,False
8921,469,8,1.0,0.0,Basic,Annual,False
8922,484,5,0.0,0.0,Basic,Annual,False
8923,520,0,0.0,0.0,Family,Annual,False
8924,601,9,0.0,0.0,Premium,Monthly,False
8925,520,7,1.0,0.0,Family,Annual,False
8926,635,10,0.0,0.0,Family,Annual,False
8927,327,8,1.0,0.0,Premium,Annual,False
8928,365,8,0.0,0.0,Family,Annual,False
8929,379,30,3.0,1.0,Basic,Annual,True
8930,421,1,2.0,0.0,Basic,Monthly,False
8931,404,10,1.0,0.0,Family,Annual,False
8932,390,1,0.0,0.0,Basic,Annual,False
8933,500,13,2.0,1.0,Basic,Annual,False
8934,549,34,1.0,0.0,Basic,Monthly,True
8935,633,12,0.0,0.0,Family,Annual,False
8936,482,7,0.0,0.0,Basic,Monthly,False
8937,585,7,0.0,0.0,Premium,Annual,False
8938,359,13,2.0,1.0,Basic,Annual,False
8939,456,17,0.0,0.0,Premium,Annual,False
8940,443,16,0.0,0.0,Basic,Annual,False
8941,310,0,0.0,0.0,Family,Annual,False
8942,494,5,0.0,0.0,Basic,Monthly,False
8943,525,7,0.0,0.0,Family,Annual,False
8944,505,59,1.0,0.0,Premium,Monthly,False
8945,608,26,0.0,0.0,Family,Annual,False
8946,457,2,0.0,0.0,Basic,Monthly,False
8947,320,9,0.0,0.0,Premium,Monthly,False
8948,466,13,0.0,0.0,Premium,Monthly,False
8949,440,23,1.0,0.0,Premium,Annual,False
8950,623,35,2.0,1.0,Basic,Monthly,True
8951,452,33,0.0,0.0,Basic,Annual,False
8952,414,7,0.0,0.0,Family,Annual,False
8953,544,6,1.0,0.0,Family,Annual,False
8954,541,3,0.0,0.0,Family,Annual,False
8955,568,0,0.0,0.0,Premium,Monthly,False
8956,325,22,1.0,0.0,Family,Annual,False
8957,390,4,0.0,0.0,Basic,Annual,False
8958,555,3,0.0,0.0,Family,Annual,False
8959,305,0,1.0,1.0,Basic,Annual,False
8960,301,20,0.0,0.0,Premium,Monthly,False
8961,432,20,0.0,0.0,Premium,Annual,False
8962,355,7,0.0,0.0,Basic,Monthly,False
8963,565,3,0.0,0.0,Family,Annual,False
8964,512,3,0.0,0.0,Family,Annual,False
8965,425,15,0.0,0.0,Premium,Monthly,False
8966,564,16,0.0,0.0,Family,Annual,False
8967,445,37,2.0,1.0,Family,Annual,True
8968,558,24,0.0,0.0,Premium,Annual,False
8969,513,13,0.0,0.0,Basic,Annual,False
8970,493,0,0.0,0.0,Basic,Annual,False
8971,521,14,0.0,0.0,Basic,Monthly,False
8972,650,61,0.0,0.0,Basic,Monthly,False
8973,570,19,0.0,0.0,Family,Annual,False
8974,652,48,0.0,0.0,Basic,Monthly,False
8975,468,36,3.0,1.0,Basic,Monthly,True
8976,653,20,1.0,0.0,Family,Annual,False
8977,337,17,0.0,0.0,Basic,Monthly,False
8978,376,28,0.0,0.0,Premium,Annual,False
8979,319,16,0.0,0.0,Basic,Annual,False
8980,636,18,0.0,0.0,Premium,Monthly,False
8981,351,18,0.0,0.0,Premium,Monthly,False
8982,324,22,0.0,0.0,Family,Annual,False
8983,448,35,0.0,0.0,Basic,Monthly,False
8984,604,17,0.0,0.0,Family,Annual,False
8985,357,3,1.0,0.0,Family,Annual,False
8986,533,30,0.0,0.0,Premium,Annual,False
8987,566,5,0.0,0.0,Family,Annual,False
8988,370,34,1.0,0.0,Family,Annual,True
8989,293,58,1.0,0.0,Family,Annual,False
8990,445,0,1.0,1.0,Basic,Monthly,False
8991,632,1,1.0,1.0,Family,Annual,False
8992,473,19,0.0,0.0,Family,Annual,False
8993,636,4,1.0,0.0,Premium,Monthly,False
8994,638,34,1.0,0.0,Premium,Monthly,False
8995,463,11,0.0,0.0,Basic,Monthly,False
8996,421,9,0.0,0.0,Premium,Monthly,False
8997,636,1,1.0,0.0,Premium,Annual,False
8998,561,25,0.0,0.0,Basic,Annual,False
8999,527,2,0.0,0.0,Family,Annual,False
9000,463,2,1.0,0.0,Premium,Annual,False
9001,326,10,0.0,0.0,Premium,Monthly,False
9002,400,12,1.0,0.0,Premium,Annual,False
9003,538,6,0.0,0.0,Family,Annual,False
9004,533,33,2.0,0.0,Premium,Monthly,True
9005,484,21,0.0,0.0,Basic,Annual,False
9006,375,3,0.0,0.0,Family,Annual,False
9007,370,24,1.0,0.0,Family,Annual,False
9008,460,33,0.0,0.0,Family,Annual,False
9009,468,15,0.0,0.0,Family,Annual,False
9010,404,48,2.0,0.0,Basic,Monthly,False
9011,555,11,0.0,0.0,Basic,Annual,False
9012,589,36,0.0,0.0,Premium,Monthly,False
9013,523,7,2.0,1.0,Family,Annual,False
9014,396,8,0.0,0.0,Premium,Annual,False
9015,297,1,0.0,0.0,Family,Annual,False
9016,455,1,1.0,0.0,Basic,Monthly,False
9017,522,37,4.0,1.0,Family,Annual,True
9018,399,34,1.0,0.0,Premium,Annual,True
9019,441,35,2.0,0.0,Basic,Annual,True
9020,499,10,0.0,0.0,Premium,Monthly,False
9021,383,24,0.0,0.0,Premium,Annual,False
9022,321,4,0.0,0.0,Basic,Annual,False
9023,465,16,0.0,0.0,Premium,Monthly,False
9024,565,26,0.0,0.0,Basic,Annual,False
9025,447,25,0.0,0.0,Premium,Monthly,False
9026,432,1,1.0,0.0,Family,Annual,False
9027,454,0,0.0,0.0,Premium,Monthly,False
9028,297,5,2.0,0.0,Premium,Annual,False
9029,516,30,0.0,0.0,Family,Annual,False
9030,533,2,0.0,0.0,Basic,Monthly,False
9031,346,20,0.0,0.0,Premium,Monthly,False
9032,603,15,0.0,0.0,Basic,Annual,False
9033,541,30,0.0,0.0,Basic,Monthly,False
9034,504,7,1.0,0.0,Basic,Annual,False
9035,628,0,0.0,0.0,Premium,Monthly,False
9036,339,21,0.0,0.0,Basic,Monthly,False
9037,528,11,2.0,1.0,Premium,Monthly,False
9038,540,11,0.0,0.0,Premium,Annual,False
9039,355,22,0.0,0.0,Family,Annual,False
9040,389,0,0.0,0.0,Basic,Monthly,False
9041,457,32,0.0,0.0,Premium,Annual,False
9042,595,2,0.0,0.0,Premium,Monthly,False
9043,609,26,0.0,0.0,Family,Annual,False
9044,321,31,0.0,0.0,Basic,Annual,False
9045,471,2,1.0,0.0,Basic,Monthly,False
9046,491,1,0.0,0.0,Basic,Annual,False
9047,516,42,0.0,0.0,Family,Annual,False
9048,582,30,0.0,0.0,Premium,Annual,True
9049,630,29,0.0,0.0,Basic,Annual,False
9050,404,9,0.0,0.0,Family,Annual,False
9051,407,7,0.0,0.0,Basic,Annual,False
9052,462,20,0.0,0.0,Family,Annual,False
9053,403,13,1.0,0.0,Family,Annual,False
9054,527,4,1.0,0.0,Premium,Monthly,False
9055,531,1,0.0,0.0,Premium,Annual,False
9056,315,16,0.0,0.0,Family,Annual,False
9057,544,14,0.0,0.0,Basic,Monthly,False
9058,461,7,0.0,0.0,Family,Annual,False
9059,597,4,0.0,0.0,Premium,Monthly,False
9060,557,7,2.0,0.0,Basic,Annual,False
9061,350,7,0.0,0.0,Basic,Annual,False
9062,400,40,0.0,0.0,Basic,Monthly,False
9063,361,6,0.0,0.0,Family,Annual,False
9064,428,3,0.0,0.0,Family,Annual,False
9065,401,11,1.0,0.0,Premium,Annual,False
9066,353,20,0.0,0.0,Basic,Monthly,False
9067,635,2,1.0,0.0,Family,Annual,False
9068,556,2,0.0,0.0,Basic,Annual,False
9069,596,36,0.0,0.0,Family,Annual,True
9070,508,22,1.0,0.0,Basic,Monthly,False
9071,356,11,0.0,0.0,Basic,Monthly,False
9072,515,9,1.0,0.0,Family,Annual,False
9073,299,3,0.0,0.0,Family,Annual,False
9074,550,3,0.0,0.0,Premium,Monthly,False
9075,620,0,1.0,0.0,Premium,Monthly,False
9076,607,2,0.0,0.0,Premium,Monthly,False
9077,538,9,0.0,0.0,Premium,Annual,False
9078,430,27,1.0,0.0,Basic,Monthly,False
9079,320,28,1.0,0.0,Premium,Monthly,False
9080,455,1,0.0,0.0,Premium,Monthly,False
9081,361,35,0.0,0.0,Family,Annual,False
9082,541,34,0.0,0.0,Family,Annual,False
9083,649,22,0.0,0.0,Family,Annual,False
9084,620,7,0.0,0.0,Premium,Monthly,False
9085,501,17,0.0,0.0,Family,Annual,False
9086,422,2,0.0,0.0,Family,Annual,False
9087,453,0,1.0,1.0,Basic,Monthly,False
9088,471,0,0.0,0.0,Family,Annual,False
9089,612,58,0.0,0.0,Basic,Monthly,False
9090,574,54,0.0,0.0,Family,Annual,False
9091,454,5,0.0,0.0,Basic,Annual,False
9092,567,21,0.0,0.0,Premium,Monthly,False
9093,321,7,0.0,0.0,Premium,Annual,False
9094,576,6,2.0,0.0,Family,Annual,False
9095,404,2,0.0,0.0,Premium,Annual,False
9096,371,30,4.0,1.0,Premium,Annual,True
9097,475,18,1.0,0.0,Basic,Annual,False
9098,381,5,0.0,0.0,Basic,Annual,False
9099,409,22,1.0,0.0,Family,Annual,False
9100,586,8,0.0,0.0,Basic,Monthly,False
9101,634,5,0.0,0.0,Basic,Monthly,False
9102,397,36,2.0,0.0,Basic,Annual,False
9103,342,6,0.0,0.0,Premium,Annual,False
9104,519,2,0.0,0.0,Basic,Annual,False
9105,444,5,0.0,0.0,Basic,Monthly,False
9106,363,4,0.0,0.0,Premium,Annual,False
9107,424,0,0.0,0.0,Basic,Annual,False
9108,652,0,0.0,0.0,Family,Annual,False
9109,392,4,0.0,0.0,Basic,Annual,False
9110,320,32,1.0,1.0,Family,Annual,False
9111,400,13,0.0,0.0,Premium,Monthly,False
9112,523,34,1.0,1.0,Premium,Annual,False
9113,293,0,0.0,0.0,Basic,Annual,False
9114,385,13,1.0,0.0,Family,Annual,False
9115,642,1,1.0,0.0,Family,Annual,False
9116,294,20,1.0,0.0,Premium,Monthly,False
9117,630,36,2.0,1.0,Premium,Monthly,True
9118,499,43,0.0,0.0,Premium,Monthly,False
9119,387,1,1.0,0.0,Family,Annual,False
9120,577,11,0.0,0.0,Premium,Annual,False
9121,292,43,1.0,0.0,Basic,Monthly,False
9122,639,29,1.0,0.0,Family,Annual,False
9123,479,7,0.0,0.0,Basic,Monthly,False
9124,349,7,0.0,0.0,Family,Annual,False
9125,436,7,0.0,0.0,Family,Annual,False
9126,351,6,0.0,0.0,Basic,Annual,False
9127,520,46,1.0,0.0,Premium,Monthly,False
9128,346,22,0.0,0.0,Basic,Monthly,False
9129,310,1,0.0,0.0,Family,Annual,False
9130,327,20,0.0,0.0,Basic,Annual,False
9131,482,10,0.0,0.0,Premium,Annual,False
9132,563,2,0.0,0.0,Family,Annual,False
9133,522,0,0.0,0.0,Basic,Monthly,False
9134,437,15,0.0,0.0,Premium,Monthly,False
9135,523,2,0.0,0.0,Premium,Annual,False
9136,363,25,1.0,0.0,Premium,Monthly,False
9137,567,13,0.0,0.0,Premium,Monthly,False
9138,556,21,0.0,0.0,Basic,Monthly,False
9139,594,31,0.0,0.0,Premium,Annual,False
9140,563,4,1.0,0.0,Basic,Monthly,False
9141,291,14,1.0,1.0,Premium,Monthly,False
9142,486,3,0.0,0.0,Basic,Annual,False
9143,400,6,0.0,0.0,Premium,Monthly,False
9144,556,8,0.0,0.0,Family,Annual,False
9145,611,4,0.0,0.0,Premium,Monthly,False
9146,596,10,0.0,0.0,Basic,Monthly,False
9147,353,8,0.0,0.0,Basic,Monthly,False
9148,441,0,0.0,0.0,Family,Annual,False
9149,335,1,1.0,0.0,Basic,Annual,False
9150,354,21,0.0,0.0,Premium,Annual,False
9151,531,11,1.0,1.0,Premium,Monthly,False
9152,417,5,1.0,0.0,Premium,Monthly,False
9153,640,50,0.0,0.0,Premium,Annual,False
9154,588,1,1.0,0.0,Premium,Monthly,False
9155,475,15,1.0,0.0,Family,Annual,False
9156,427,2,0.0,0.0,Basic,Annual,False
9157,337,6,1.0,0.0,Premium,Monthly,False
9158,363,23,0.0,0.0,Basic,Annual,False
9159,632,16,0.0,0.0,Basic,Annual,False
9160,552,7,0.0,0.0,Premium,Monthly,False
9161,332,10,1.0,0.0,Family,Annual,False
9162,588,2,1.0,0.0,Premium,Monthly,False
9163,529,2,2.0,0.0,Family,Annual,False
9164,415,51,0.0,0.0,Family,Annual,False
9165,621,45,1.0,1.0,Basic,Monthly,True
9166,334,3,1.0,0.0,Basic,Annual,False
9167,392,7,1.0,0.0,Basic,Monthly,False
9168,481,1,0.0,0.0,Basic,Annual,False
9169,344,20,0.0,0.0,Basic,Annual,False
9170,434,22,1.0,0.0,Basic,Monthly,False
9171,552,64,0.0,0.0,Family,Annual,False
9172,612,31,1.0,0.0,Basic,Monthly,True
9173,292,2,0.0,0.0,Family,Annual,False
9174,404,22,0.0,0.0,Family,Annual,False
9175,395,17,0.0,0.0,Basic,Annual,False
9176,520,6,0.0,0.0,Family,Annual,False
9177,581,10,0.0,0.0,Premium,Monthly,False
9178,557,1,1.0,0.0,Premium,Monthly,False
9179,358,12,0.0,0.0,Family,Annual,False
9180,646,7,0.0,0.0,Family,Annual,False
9181,597,13,1.0,1.0,Family,Annual,False
9182,334,7,0.0,0.0,Basic,Monthly,False
9183,539,3,0.0,0.0,Family,Annual,False
9184,486,2,0.0,0.0,Family,Annual,False
9185,357,6,0.0,0.0,Family,Annual,False
9186,628,3,1.0,0.0,Basic,Monthly,False
9187,482,12,0.0,0.0,Family,Annual,False
9188,430,5,0.0,0.0,Basic,Monthly,False
9189,455,18,0.0,0.0,Basic,Monthly,False
9190,448,4,0.0,0.0,Family,Annual,False
9191,426,16,0.0,0.0,Family,Annual,False
9192,552,2,0.0,0.0,Basic,Monthly,False
9193,368,2,0.0,0.0,Premium,Annual,False
9194,388,64,0.0,0.0,Basic,Annual,False
9195,656,8,0.0,0.0,Basic,Monthly,False
9196,581,46,0.0,0.0,Basic,Monthly,False
9197,555,12,0.0,0.0,Basic,Monthly,False
9198,462,13,0.0,0.0,Family,Annual,False
9199,547,21,1.0,1.0,Premium,Annual,False
9200,495,34,3.0,1.0,Basic,Annual,True
9201,298,16,0.0,0.0,Basic,Annual,False
9202,442,0,0.0,0.0,Premium,Monthly,False
9203,611,13,0.0,0.0,Family,Annual,False
9204,654,22,0.0,0.0,Premium,Monthly,False
9205,345,19,0.0,0.0,Basic,Monthly,False
9206,447,18,1.0,0.0,Basic,Annual,False
9207,343,0,0.0,0.0,Family,Annual,False
9208,312,19,0.0,0.0,Premium,Annual,False
9209,397,9,0.0,0.0,Basic,Annual,False
9210,309,26,1.0,0.0,Family,Annual,False
9211,373,34,7.0,1.0,Family,Annual,True
9212,576,33,0.0,0.0,Family,Annual,False
9213,513,41,0.0,0.0,Family,Annual,False
9214,633,0,0.0,0.0,Family,Annual,False
9215,450,7,1.0,0.0,Family,Annual,False
9216,619,0,0.0,0.0,Basic,Annual,False
9217,568,22,3.0,0.0,Family,Annual,False
9218,306,5,0.0,0.0,Family,Annual,False
9219,374,9,0.0,0.0,Family,Annual,False
9220,538,37,0.0,0.0,Basic,Annual,False
9221,392,3,0.0,0.0,Premium,Annual,False
9222,361,9,0.0,0.0,Premium,Monthly,False
9223,580,2,1.0,1.0,Premium,Annual,False
9224,504,31,0.0,0.0,Basic,Monthly,False
9225,308,18,1.0,0.0,Family,Annual,False
9226,415,17,0.0,0.0,Premium,Annual,False
9227,378,1,1.0,0.0,Family,Annual,False
9228,546,1,0.0,0.0,Basic,Monthly,False
9229,440,34,0.0,0.0,Family,Annual,False
9230,473,16,0.0,0.0,Premium,Annual,False
9231,429,9,1.0,0.0,Family,Annual,False
9232,652,13,0.0,0.0,Family,Annual,False
9233,294,8,0.0,0.0,Family,Annual,False
9234,365,4,0.0,0.0,Family,Annual,False
9235,501,1,0.0,0.0,Family,Annual,False
9236,519,13,0.0,0.0,Premium,Annual,False
9237,397,0,1.0,0.0,Family,Annual,False
9238,500,31,0.0,0.0,Premium,Monthly,False
9239,530,7,0.0,0.0,Basic,Annual,False
9240,646,3,2.0,0.0,Premium,Annual,False
9241,519,13,0.0,0.0,Basic,Monthly,False
9242,325,3,0.0,0.0,Family,Annual,False
9243,439,11,0.0,0.0,Family,Annual,False
9244,460,4,0.0,0.0,Basic,Monthly,False
9245,304,6,0.0,0.0,Family,Annual,False
9246,539,0,1.0,0.0,Family,Annual,False
9247,319,15,0.0,0.0,Basic,Monthly,False
9248,535,30,0.0,0.0,Premium,Monthly,False
9249,645,3,1.0,0.0,Premium,Annual,False
9250,564,0,1.0,0.0,Family,Annual,False
9251,335,3,1.0,0.0,Basic,Monthly,False
9252,357,8,0.0,0.0,Premium,Monthly,False
9253,651,11,0.0,0.0,Family,Annual,False
9254,470,25,0.0,0.0,Basic,Monthly,False
9255,368,33,0.0,0.0,Premium,Monthly,False
9256,426,12,1.0,0.0,Basic,Annual,False
9257,626,30,1.0,0.0,Premium,Annual,False
9258,301,22,1.0,0.0,Basic,Monthly,False
9259,489,2,0.0,0.0,Basic,Annual,False
9260,506,2,3.0,1.0,Basic,Monthly,False
9261,525,3,0.0,0.0,Premium,Annual,False
9262,427,7,1.0,0.0,Basic,Monthly,False
9263,450,1,0.0,0.0,Premium,Monthly,False
9264,308,22,0.0,0.0,Premium,Monthly,False
9265,393,1,0.0,0.0,Family,Annual,False
9266,640,25,0.0,0.0,Premium,Annual,False
9267,587,107,0.0,0.0,Basic,Annual,False
9268,413,11,0.0,0.0,Family,Annual,False
9269,625,16,0.0,0.0,Basic,Annual,False
9270,505,3,1.0,0.0,Premium,Annual,False
9271,625,2,2.0,1.0,Basic,Annual,False
9272,470,6,0.0,0.0,Premium,Annual,False
9273,467,1,0.0,0.0,Family,Annual,False
9274,558,11,0.0,0.0,Family,Annual,False
9275,643,2,0.0,0.0,Family,Annual,False
9276,486,11,0.0,0.0,Family,Annual,False
9277,578,0,0.0,0.0,Basic,Annual,False
9278,557,23,0.0,0.0,Premium,Monthly,False
9279,631,37,1.0,0.0,Family,Annual,False
9280,605,15,0.0,0.0,Premium,Annual,False
9281,312,2,1.0,0.0,Family,Annual,False
9282,421,2,1.0,0.0,Family,Annual,False
9283,613,36,0.0,0.0,Basic,Monthly,False
9284,389,35,0.0,0.0,Premium,Monthly,False
9285,306,34,2.0,1.0,Family,Annual,True
9286,474,31,0.0,0.0,Family,Annual,False
9287,493,31,0.0,0.0,Basic,Annual,False
9288,425,19,0.0,0.0,Family,Annual,False
9289,651,17,0.0,0.0,Basic,Annual,False
9290,378,0,0.0,0.0,Basic,Monthly,False
9291,617,18,0.0,0.0,Premium,Monthly,False
9292,404,3,2.0,0.0,Family,Annual,False
9293,635,4,0.0,0.0,Family,Annual,False
9294,580,30,1.0,0.0,Family,Annual,False
9295,444,4,0.0,0.0,Premium,Monthly,False
9296,307,4,1.0,0.0,Premium,Annual,False
9297,463,7,1.0,0.0,Premium,Annual,False
9298,398,21,0.0,0.0,Basic,Monthly,False
9299,642,25,0.0,0.0,Premium,Annual,False
9300,652,3,0.0,0.0,Premium,Annual,False
9301,441,4,0.0,0.0,Premium,Monthly,False
9302,525,35,0.0,0.0,Premium,Annual,False
9303,321,33,0.0,0.0,Family,Annual,False
9304,412,4,0.0,0.0,Family,Annual,False
9305,306,11,0.0,0.0,Family,Annual,False
9306,547,25,1.0,0.0,Family,Annual,False
9307,539,2,0.0,0.0,Family,Annual,False
9308,442,8,0.0,0.0,Family,Annual,False
9309,622,21,0.0,0.0,Premium,Annual,False
9310,327,43,6.0,1.0,Family,Annual,True
9311,577,12,0.0,0.0,Family,Annual,False
9312,580,1,0.0,0.0,Premium,Monthly,False
9313,458,0,1.0,0.0,Premium,Monthly,False
9314,360,37,3.0,1.0,Basic,Annual,True
9315,571,12,0.0,0.0,Family,Annual,False
9316,489,1,1.0,0.0,Premium,Monthly,False
9317,314,24,0.0,0.0,Family,Annual,False
9318,306,5,0.0,0.0,Family,Annual,False
9319,653,1,2.0,0.0,Basic,Annual,False
9320,423,3,1.0,0.0,Family,Annual,False
9321,465,15,0.0,0.0,Premium,Annual,False
9322,331,10,0.0,0.0,Family,Annual,False
9323,448,5,0.0,0.0,Basic,Annual,False
9324,581,16,0.0,0.0,Family,Annual,False
9325,651,21,0.0,0.0,Premium,Monthly,False
9326,337,10,0.0,0.0,Family,Annual,False
9327,310,15,0.0,0.0,Premium,Annual,False
9328,397,15,0.0,0.0,Premium,Monthly,False
9329,633,25,2.0,1.0,Premium,Annual,False
9330,370,8,1.0,0.0,Family,Annual,False
9331,490,6,0.0,0.0,Family,Annual,False
9332,298,6,0.0,0.0,Basic,Annual,False
9333,644,0,0.0,0.0,Premium,Monthly,False
9334,602,5,1.0,0.0,Basic,Monthly,False
